date,description,amount,category
2025-03-01,Shopping in Costa Rica,-190,Shopping
2025-03-02,Restaurant in Costa Rica,-56,Dining
2025-03-02,Activity/Tour in Costa Rica,-105,Travel
2025-03-02,Shopping in Costa Rica,-124,Shopping
2025-03-02,Local Transportation in Costa Rica,-47,Transportation
2025-03-03,Restaurant in Costa Rica,-66,Dining
2025-03-03,Activity/Tour in Costa Rica,-224,Travel
2025-03-03,Local Transportation in Costa Rica,-54,Transportation
2025-03-04,Restaurant in Costa Rica,-190,Dining
2025-03-04,Shopping in Costa Rica,-157,Shopping
2025-03-05,Restaurant in Costa Rica,-80,Dining
2025-03-05,Activity/Tour in Costa Rica,-207,Travel
2025-03-05,Shopping in Costa Rica,-155,Shopping
2025-03-06,Restaurant in Costa Rica,-167,Dining
2025-03-06,Activity/Tour in Costa Rica,-198,Travel
2025-03-07,Restaurant in Costa Rica,-160,Dining
2025-03-08,Restaurant in Costa Rica,-161,Dining
2025-03-08,Activity/Tour in Costa Rica,-178,Travel
2025-03-08,Shopping in Costa Rica,-210,Shopping
2025-03-09,Restaurant in Costa Rica,-69,Dining
2025-03-09,Activity/Tour in Costa Rica,-170,Travel
2025-03-09,Local Transportation in Costa Rica,-31,Transportation
2025-03-10,Restaurant in Costa Rica,-54,Dining
2025-03-10,Activity/Tour in Costa Rica,-198,Travel
2025-03-10,Local Transportation in Costa Rica,-84,Transportation
2025-03-11,Restaurant in Costa Rica,-135,Dining
2025-03-11,Activity/Tour in Costa Rica,-230,Travel
2025-03-11,Shopping in Costa Rica,-160,Shopping
2025-03-12,Restaurant in Costa Rica,-85,Dining
2025-03-12,Activity/Tour in Costa Rica,-107,Travel
2024-06-16,"Airfare to Marrakech, Morocco",-1274,Travel
2024-06-17,"Accommodation in Marrakech, Morocco",-1079,Travel
2024-07-18,"Restaurant in Marrakech, Morocco",-127,Dining
2024-07-18,"Activity/Tour in Marrakech, Morocco",-207,Travel
2024-07-19,"Activity/Tour in Marrakech, Morocco",-184,Travel
2024-07-19,"Shopping in Marrakech, Morocco",-50,Shopping
2024-07-19,"Local Transportation in Marrakech, Morocco",-59,Transportation
2024-07-20,"Restaurant in Marrakech, Morocco",-71,Dining
2024-07-20,"Activity/Tour in Marrakech, Morocco",-228,Travel
2024-07-20,"Shopping in Marrakech, Morocco",-180,Shopping
2024-07-21,"Restaurant in Marrakech, Morocco",-195,Dining
2024-07-21,"Activity/Tour in Marrakech, Morocco",-247,Travel
2024-07-21,"Local Transportation in Marrakech, Morocco",-78,Transportation
2024-07-22,"Activity/Tour in Marrakech, Morocco",-205,Travel
2024-07-23,"Restaurant in Marrakech, Morocco",-135,Dining
2024-07-23,"Activity/Tour in Marrakech, Morocco",-241,Travel
2024-07-24,"Restaurant in Marrakech, Morocco",-137,Dining
2024-07-24,"Activity/Tour in Marrakech, Morocco",-162,Travel
2024-07-25,"Restaurant in Marrakech, Morocco",-171,Dining
2024-07-25,"Activity/Tour in Marrakech, Morocco",-186,Travel
2024-07-25,"Shopping in Marrakech, Morocco",-175,Shopping
2024-07-25,"Local Transportation in Marrakech, Morocco",-27,Transportation
2024-07-26,"Restaurant in Marrakech, Morocco",-173,Dining
2024-07-26,"Activity/Tour in Marrakech, Morocco",-289,Travel
2024-07-26,"Shopping in Marrakech, Morocco",-189,Shopping
2024-07-26,"Local Transportation in Marrakech, Morocco",-81,Transportation
2024-07-27,"Activity/Tour in Marrakech, Morocco",-212,Travel
2024-07-27,"Shopping in Marrakech, Morocco",-150,Shopping
2024-07-27,"Local Transportation in Marrakech, Morocco",-35,Transportation
2024-07-28,"Restaurant in Marrakech, Morocco",-198,Dining
2024-07-28,"Activity/Tour in Marrakech, Morocco",-227,Travel
2024-07-29,"Restaurant in Marrakech, Morocco",-195,Dining
2024-07-29,"Activity/Tour in Marrakech, Morocco",-212,Travel
2024-07-30,"Restaurant in Marrakech, Morocco",-69,Dining
2024-07-30,"Activity/Tour in Marrakech, Morocco",-150,Travel
2024-07-30,"Shopping in Marrakech, Morocco",-76,Shopping
2024-07-30,"Local Transportation in Marrakech, Morocco",-21,Transportation
2024-05-26,Activity/Tour in Thailand,-246,Travel
2024-05-27,Shopping in Thailand,-58,Shopping
2024-05-27,Local Transportation in Thailand,-87,Transportation
2024-05-28,Restaurant in Thailand,-156,Dining
2024-05-29,Restaurant in Thailand,-143,Dining
2024-05-29,Activity/Tour in Thailand,-264,Travel
2024-05-29,Shopping in Thailand,-176,Shopping
2024-05-29,Local Transportation in Thailand,-59,Transportation
2024-05-30,Restaurant in Thailand,-136,Dining
2024-05-31,Restaurant in Thailand,-87,Dining
2024-05-31,Activity/Tour in Thailand,-157,Travel
2024-06-01,Restaurant in Thailand,-82,Dining
2024-06-01,Activity/Tour in Thailand,-270,Travel
2024-06-02,Restaurant in Thailand,-137,Dining
2024-06-02,Activity/Tour in Thailand,-200,Travel
2024-06-02,Shopping in Thailand,-221,Shopping
2024-12-04,Priority Pass Membership,-429,Subscriptions
2025-01-25,Travel Insurance Annual Plan,-250,Subscriptions
2024-04-15,Language Learning App,-12.99,Subscriptions
2024-05-15,Language Learning App,-12.99,Subscriptions
2024-06-15,Language Learning App,-12.99,Subscriptions
2024-07-15,Language Learning App,-12.99,Subscriptions
2024-08-15,Language Learning App,-12.99,Subscriptions
2024-09-15,Language Learning App,-12.99,Subscriptions
2024-10-15,Language Learning App,-12.99,Subscriptions
2024-11-15,Language Learning App,-12.99,Subscriptions
2024-12-15,Language Learning App,-12.99,Subscriptions
2025-01-15,Language Learning App,-12.99,Subscriptions
2025-02-15,Language Learning App,-12.99,Subscriptions
2025-03-15,Language Learning App,-12.99,Subscriptions
2025-02-05,Travel Credit Card Annual Fee,-95,Subscriptions
2024-04-12,Employer Payroll,4500,Income
2024-04-26,Employer Payroll,4500,Income
2024-05-10,Employer Payroll,4500,Income
2024-05-24,Employer Payroll,4500,Income
2024-06-07,Employer Payroll,4500,Income
2024-06-21,Employer Payroll,4500,Income
2024-07-05,Employer Payroll,4500,Income
2024-07-19,Employer Payroll,4500,Income
2024-08-02,Employer Payroll,4500,Income
2024-08-16,Employer Payroll,4500,Income
2024-08-30,Employer Payroll,4500,Income
2024-09-13,Employer Payroll,4500,Income
2024-09-27,Employer Payroll,4500,Income
2024-10-11,Employer Payroll,4500,Income
2024-10-25,Employer Payroll,4500,Income
2024-11-08,Employer Payroll,4500,Income
2024-11-22,Employer Payroll,4500,Income
2024-12-06,Employer Payroll,4500,Income
2024-12-20,Employer Payroll,4500,Income
2025-01-03,Employer Payroll,4500,Income
2025-01-17,Employer Payroll,4500,Income
2025-01-31,Employer Payroll,4500,Income
2025-02-14,Employer Payroll,4500,Income
2025-02-28,Employer Payroll,4500,Income
2025-03-14,Employer Payroll,4500,Income
2025-03-28,Employer Payroll,4500,Income
2025-04-11,Employer Payroll,4500,Income
